User ID,Zip,Membership Type,Bike,Checkout Date,Checkout Time,Checkout Kiosk,Checkout Dock,Bike Checkout Method,Return Date,Return Time,Return Kiosk,Return Dock,Distance (Miles),Estimated Carbon Offset (lbs),Estimated Calories Burned,Duration (Minutes),Bike Model,Charge,Adjusted Duration (Minutes),Adjusted Charge
187651,,24 Hour Kiosk,500 G CRACKED FRAME,11/30/12,10:46 PM,Market Square,2,,11/30/12,11:44 PM,City Hall,8,8.70,8.27,348,58,BCycle 1.0,$0.00 ,,
187651,,24 Hour Kiosk,022 G PRIDE RETIRED,11/30/12,10:46 PM,Market Square,10,,11/30/12,11:49 PM,City Hall,7,9.40,8.93,376,63,BCycle 1.0,$0.00 ,,
187640,,24 Hour Kiosk,024 G,11/30/12,7:22 PM,Market Square,8,,11/30/12,11:19 PM,Market Square,8,18.00,17.10,720,237,BCycle 1.0,$10.00 ,,
187620,,24 Hour Kiosk,500 G CRACKED FRAME,11/30/12,7:19 PM,Market Square,4,,11/30/12,8:24 PM,Market Square,2,9.80,9.31,392,65,BCycle 1.0,$0.00 ,,
187619,,24 Hour Kiosk,022 G PRIDE RETIRED,11/30/12,7:18 PM,Market Square,2,,11/30/12,8:24 PM,Market Square,10,9.90,9.41,396,66,BCycle 1.0,$0.00 ,,
187633,,24 Hour Kiosk,440 G,11/30/12,6:46 PM,Market Square,3,,11/30/12,10:39 PM,Market Square,3,18.00,17.10,720,233,BCycle 1.0,$10.00 ,,
187632,,24 Hour Kiosk,160 G CRACKED FRAME,11/30/12,6:42 PM,Market Square,1,,11/30/12,10:39 PM,Market Square,1,18.00,17.10,720,237,BCycle 1.0,$10.00 ,,
187619,,24 Hour Kiosk,500 G CRACKED FRAME,11/30/12,6:36 PM,City Hall,7,,11/30/12,7:14 PM,Market Square,4,5.70,5.42,228,38,BCycle 1.0,$0.00 ,,
187620,,24 Hour Kiosk,022 G PRIDE RETIRED,11/30/12,6:36 PM,City Hall,8,,11/30/12,7:14 PM,Market Square,2,5.70,5.42,228,38,BCycle 1.0,$0.00 ,,
187620,,24 Hour Kiosk,500 G CRACKED FRAME,11/30/12,5:37 PM,Market Square,4,,11/30/12,5:53 PM,City Hall,7,2.40,2.28,96,16,BCycle 1.0,$0.00 ,,
187619,,24 Hour Kiosk,022 G PRIDE RETIRED,11/30/12,5:36 PM,Market Square,2,,11/30/12,5:53 PM,City Hall,8,2.60,2.47,104,17,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,024 G,11/30/12,5:35 PM,City Hall,7,,11/30/12,5:43 PM,Market Square,8,1.20,1.14,48,8,BCycle 1.0,$0.00 ,,
187518,,24 Hour Kiosk,533 CRACKED FRAME,11/30/12,4:47 PM,Lamar & Crawford,6,,11/30/12,5:11 PM,Lamar & Crawford,5,3.60,3.42,144,24,BCycle 1.0,$0.00 ,,
187518,,24 Hour Kiosk,222,11/30/12,4:47 PM,Lamar & Crawford,5,,11/30/12,5:11 PM,Lamar & Crawford,7,3.60,3.42,144,24,BCycle 1.0,$0.00 ,,
187518,,24 Hour Kiosk,402 G CRACKED FRAME,11/30/12,4:46 PM,Lamar & Crawford,3,,11/30/12,5:11 PM,Lamar & Crawford,3,3.80,3.61,152,25,BCycle 1.0,$0.00 ,,
187518,,24 Hour Kiosk,444 G,11/30/12,4:18 PM,Lamar & Crawford,2,,11/30/12,5:11 PM,Lamar & Crawford,1,8.00,7.60,320,53,BCycle 1.0,$0.00 ,,
187606,,24 Hour Kiosk,250 R,11/30/12,4:01 PM,City Hall,3,,11/30/12,5:17 PM,City Hall,3,11.40,10.83,456,76,BCycle 1.0,$0.00 ,,
187606,,24 Hour Kiosk,025 G,11/30/12,4:00 PM,City Hall,2,,11/30/12,5:17 PM,City Hall,2,11.60,11.02,464,77,BCycle 1.0,$0.00 ,,
187519,,24 Hour Kiosk,146 R CRACKED FRAME,11/30/12,2:06 PM,Lamar & Crawford,1,,11/30/12,2:51 PM,Lamar & Crawford,8,6.80,6.46,272,45,BCycle 1.0,$0.00 ,,
124867,77010,Annual Membership,022 G PRIDE RETIRED,11/30/12,9:01 AM,Market Square,4,,11/30/12,9:31 AM,City Hall,9,4.50,4.28,180,30,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,160 G CRACKED FRAME,11/30/12,8:27 AM,Market Square,10,,11/30/12,8:33 AM,City Hall,8,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,160 G CRACKED FRAME,11/29/12,10:53 PM,City Hall,8,,11/29/12,10:59 PM,Market Square,10,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
187520,,24 Hour Kiosk,402 G CRACKED FRAME,11/29/12,5:58 PM,Lamar & Crawford,5,,11/29/12,6:58 PM,Lamar & Crawford,3,9.00,8.55,360,60,BCycle 1.0,$0.00 ,,
187520,,24 Hour Kiosk,444 G,11/29/12,5:58 PM,Lamar & Crawford,4,,11/29/12,7:00 PM,Lamar & Crawford,2,9.30,8.84,372,62,BCycle 1.0,$0.00 ,,
187518,,24 Hour Kiosk,533 CRACKED FRAME,11/29/12,5:56 PM,Lamar & Crawford,3,,11/29/12,6:58 PM,Lamar & Crawford,6,9.30,8.84,372,62,BCycle 1.0,$0.00 ,,
187519,,24 Hour Kiosk,222,11/29/12,5:56 PM,Lamar & Crawford,7,,11/29/12,6:58 PM,Lamar & Crawford,5,9.30,8.84,372,62,BCycle 1.0,$0.00 ,,
187518,,24 Hour Kiosk,146 R CRACKED FRAME,11/29/12,5:55 PM,Lamar & Crawford,1,,11/29/12,6:58 PM,Lamar & Crawford,1,9.40,8.93,376,63,BCycle 1.0,$0.00 ,,
187502,,24 Hour Kiosk,157 CRACKED FRAME,11/29/12,3:36 PM,City Hall,1,,11/29/12,5:06 PM,City Hall,1,13.50,12.83,540,90,BCycle 1.0,$0.00 ,,
187501,,24 Hour Kiosk,025 G,11/29/12,3:35 PM,City Hall,2,,11/29/12,5:05 PM,City Hall,2,13.50,12.83,540,90,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,160 G CRACKED FRAME,11/29/12,8:21 AM,Market Square,2,,11/29/12,8:26 AM,City Hall,8,0.80,0.76,32,5,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,196 G CRACKED FRAME,11/28/12,8:17 AM,Market Square,10,,11/28/12,8:23 AM,City Hall,4,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
187349,,24 Hour Kiosk,250 R,11/26/12,4:14 PM,City Hall,3,,11/26/12,4:48 PM,City Hall,3,5.10,4.85,204,34,BCycle 1.0,$0.00 ,,
187348,,24 Hour Kiosk,157 CRACKED FRAME,11/26/12,4:14 PM,City Hall,1,,11/26/12,4:48 PM,City Hall,1,5.10,4.85,204,34,BCycle 1.0,$0.00 ,,
179619,77382,Annual Membership,277 G,11/26/12,2:28 PM,City Hall,4,,11/26/12,3:41 PM,Market Square,6,11.00,10.45,440,73,BCycle 1.0,$0.00 ,,
123675,77010,Annual Membership,222,11/26/12,1:21 PM,Lamar & Crawford,2,,11/26/12,2:32 PM,Lamar & Crawford,7,10.60,10.07,424,71,BCycle 1.0,$0.00 ,,
122846,77007,Not Applicable,024 G,11/26/12,10:34 AM,Market Square,6,,11/28/12,7:40 PM,City Hall,7,18.00,17.10,720,3426,BCycle 1.0,$0.00 ,,
187286,,24 Hour Kiosk,022 G PRIDE RETIRED,11/25/12,4:13 PM,Market Square,4,,11/25/12,5:11 PM,Market Square,4,8.70,8.27,348,58,BCycle 1.0,$0.00 ,,
187223,,24 Hour Kiosk,024 G,11/25/12,2:47 PM,Market Square,6,,11/25/12,4:56 PM,Market Square,6,18.00,17.10,720,129,BCycle 1.0,$4.00 ,,
187219,,24 Hour Kiosk,022 G PRIDE RETIRED,11/25/12,2:46 PM,Market Square,4,,11/25/12,3:26 PM,Market Square,4,6.00,5.70,240,40,BCycle 1.0,$0.00 ,,
187219,,24 Hour Kiosk,160 G CRACKED FRAME,11/25/12,2:45 PM,Market Square,2,,11/25/12,3:26 PM,Market Square,2,6.20,5.89,248,41,BCycle 1.0,$0.00 ,,
187158,,24 Hour Kiosk,250 R,11/25/12,12:43 PM,City Hall,3,,11/25/12,2:06 PM,City Hall,3,12.40,11.78,496,83,BCycle 1.0,$0.00 ,,
187158,,24 Hour Kiosk,025 G,11/25/12,12:43 PM,City Hall,2,,11/25/12,2:07 PM,City Hall,2,12.60,11.97,504,84,BCycle 1.0,$0.00 ,,
187158,,24 Hour Kiosk,157 CRACKED FRAME,11/25/12,12:41 PM,City Hall,1,,11/25/12,2:07 PM,City Hall,1,12.90,12.26,516,86,BCycle 1.0,$0.00 ,,
187123,,24 Hour Kiosk,024 G,11/25/12,11:50 AM,Market Square,6,,11/25/12,12:07 PM,Market Square,6,2.60,2.47,104,17,BCycle 1.0,$0.00 ,,
187123,,24 Hour Kiosk,500 G CRACKED FRAME,11/25/12,11:49 AM,Market Square,8,,11/25/12,12:07 PM,Market Square,8,2.70,2.57,108,18,BCycle 1.0,$0.00 ,,
187123,,24 Hour Kiosk,160 G CRACKED FRAME,11/25/12,11:49 AM,Market Square,5,,11/25/12,12:07 PM,Market Square,2,2.70,2.57,108,18,BCycle 1.0,$0.00 ,,
187127,,24 Hour Kiosk,245 CRACKED FRAME,11/25/12,11:15 AM,City Hall,1,,11/25/12,12:30 PM,City Hall,5,11.20,10.64,448,75,BCycle 1.0,$0.00 ,,
187126,,24 Hour Kiosk,277 G,11/25/12,11:11 AM,City Hall,5,,11/25/12,12:21 PM,City Hall,4,10.50,9.98,420,70,BCycle 1.0,$0.00 ,,
187126,,24 Hour Kiosk,157 CRACKED FRAME,11/25/12,11:10 AM,City Hall,4,,11/25/12,12:21 PM,City Hall,1,10.60,10.07,424,71,BCycle 1.0,$0.00 ,,
187125,,24 Hour Kiosk,022 G PRIDE RETIRED,11/25/12,10:59 AM,Market Square,8,,11/25/12,11:47 AM,Market Square,4,7.20,6.84,288,48,BCycle 1.0,$0.00 ,,
187123,,24 Hour Kiosk,024 G,11/25/12,10:58 AM,Market Square,6,,11/25/12,11:48 AM,Market Square,6,7.50,7.13,300,50,BCycle 1.0,$0.00 ,,
187123,,24 Hour Kiosk,500 G CRACKED FRAME,11/25/12,10:58 AM,Market Square,4,,11/25/12,11:48 AM,Market Square,8,7.50,7.13,300,50,BCycle 1.0,$0.00 ,,
187123,,24 Hour Kiosk,440 G,11/25/12,10:57 AM,Market Square,3,,11/25/12,11:46 AM,Market Square,9,7.40,7.03,296,49,BCycle 1.0,$0.00 ,,
187123,,24 Hour Kiosk,160 G CRACKED FRAME,11/25/12,10:57 AM,Market Square,1,,11/25/12,11:46 AM,Market Square,5,7.40,7.03,296,49,BCycle 1.0,$0.00 ,,
130549,77002,Annual Membership,196 G CRACKED FRAME,11/25/12,10:34 AM,Market Square,2,,11/25/12,1:56 PM,Market Square,10,18.00,17.10,720,202,BCycle 1.0,$8.00 ,,
186931,,24 Hour Kiosk,024 G,11/24/12,3:54 PM,City Hall,5,,11/24/12,5:07 PM,Market Square,6,11.00,10.45,440,73,BCycle 1.0,$0.00 ,,
186931,,24 Hour Kiosk,196 G CRACKED FRAME,11/24/12,3:53 PM,City Hall,7,,11/24/12,5:07 PM,Market Square,2,11.10,10.55,444,74,BCycle 1.0,$0.00 ,,
163889,,24 Hour Kiosk,245 CRACKED FRAME,11/24/12,3:19 PM,Market Square,8,,11/24/12,4:28 PM,City Hall,1,10.40,9.88,416,69,BCycle 1.0,$0.00 ,,
163889,,24 Hour Kiosk,157 CRACKED FRAME,11/24/12,3:18 PM,Market Square,7,,11/24/12,4:28 PM,City Hall,4,10.50,9.98,420,70,BCycle 1.0,$0.00 ,,
163889,,24 Hour Kiosk,277 G,11/24/12,3:18 PM,Market Square,3,,11/24/12,4:29 PM,City Hall,5,10.60,10.07,424,71,BCycle 1.0,$0.00 ,,
163889,,24 Hour Kiosk,160 G CRACKED FRAME,11/24/12,3:18 PM,Market Square,1,,11/24/12,4:29 PM,City Hall,7,10.60,10.07,424,71,BCycle 1.0,$0.00 ,,
